path,object_path,reason
data/raw/finnhub/finnhub_rbrk_news_2026-06-29_110413533643.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_230412684652.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_230412684652.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_nvda_news_2026-05-27_110330526566.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_nvda_news_2026-05-27_110330526566.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-06-29_110356839608.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-06-29_110356839608.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-08_190646771076.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-08_190646771076.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_110413028047.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_110413028047.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-15_030355153651.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-15_030355153651.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-14_090828982115.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-14_090828982115.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-19_150358754851.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-19_150358754851.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cdns_news_2026-06-21_150408981310.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cdns_news_2026-06-21_150408981310.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-30_110412306071.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-30_110412306071.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_googl_news_2026-05-29_190353008018.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_googl_news_2026-05-29_190353008018.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-28_070354877079.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-28_070354877079.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-21_110353029984.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-21_110353029984.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-30_150413413888.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-30_150413413888.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cien_news_2026-04-21_074015283541.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cien_news_2026-04-21_074015283541.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_googl_news_2026-06-04_190402249055.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_googl_news_2026-06-04_190402249055.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-27_110417059894.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-27_110417059894.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_lrcx_news_2026-05-29_190503359127.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_lrcx_news_2026-05-29_190503359127.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_asml_news_2026-06-04_190525638837.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_asml_news_2026-06-04_190525638837.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_191121618441.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_191121618441.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_klac_news_2026-05-27_150524016764.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_klac_news_2026-05-27_150524016764.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-12_130631507730.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-12_130631507730.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-20_150354362278.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-20_150354362278.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-07_070354412029.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-07_070354412029.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_lrcx_news_2026-06-04_190625176657.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_lrcx_news_2026-06-04_190625176657.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-24_190354474514.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-24_190354474514.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-05_091006242183.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-05_091006242183.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-11_230352256572.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-11_230352256572.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_qcom_news_2026-06-08_190511502105.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_qcom_news_2026-06-08_190511502105.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_231735701359.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_231735701359.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_arm_news_2026-06-04_190601354192.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_arm_news_2026-06-04_190601354192.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-18_173556824363.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-18_173556824363.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snps_news_2026-06-22_110407158395.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snps_news_2026-06-22_110407158395.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_meta_news_2026-06-10_150346756255.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_meta_news_2026-06-10_150346756255.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_amat_news_2026-06-08_190446495100.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_amat_news_2026-06-08_190446495100.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_avgo_news_2026-06-04_190449919034.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_avgo_news_2026-06-04_190449919034.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-09_070354719866.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-09_070354719866.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-28_110413387427.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-28_110413387427.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-25_150356222944.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-25_150356222944.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-08_190353213561.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-08_190353213561.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-09_150454606189.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-09_150454606189.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-23_030353442495.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-23_030353442495.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_intc_news_2026-05-27_110430309540.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_intc_news_2026-05-27_110430309540.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-20_110354425086.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-20_110354425086.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cien_news_2026-07-20_110414443972.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cien_news_2026-07-20_110414443972.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-14_190353258909.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-14_190353258909.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-13_030351873811.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-13_030351873811.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_211735655738.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_211735655738.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-20_030344471830.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-20_030344471830.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-19_190356195961.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-19_190356195961.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-07_150353175685.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-07_150353175685.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_asml_news_2026-06-10_150442782673.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_asml_news_2026-06-10_150442782673.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_orcl_news_2026-06-08_190611068711.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_orcl_news_2026-06-08_190611068711.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_msft_news_2026-06-04_150351852712.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_msft_news_2026-06-04_150351852712.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-20_150357656680.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-20_150357656680.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-25_070353472244.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-25_070353472244.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-12_150353851500.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-12_150353851500.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_asml_news_2026-05-27_150412586685.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_asml_news_2026-05-27_150412586685.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cdns_news_2026-06-29_110410386519.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cdns_news_2026-06-29_110410386519.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_msft_news_2026-06-08_190330990712.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_msft_news_2026-06-08_190330990712.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-14_030351628522.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-14_030351628522.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_130553213362.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_130553213362.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_klac_news_2026-06-04_190637080371.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_klac_news_2026-06-04_190637080371.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-12_010349112275.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-12_010349112275.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cdns_news_2026-06-21_030408365848.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cdns_news_2026-06-21_030408365848.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cien_news_2026-07-20_030413709877.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cien_news_2026-07-20_030413709877.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_010343564474.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-11_010343564474.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_ddog_news_2026-05-27_150723158415.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_ddog_news_2026-05-27_150723158415.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-28_190356316967.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-28_190356316967.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_hpq_news_2026-06-22_110406126891.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_hpq_news_2026-06-22_110406126891.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-27_190353348513.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-27_190353348513.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_crdo_news_2026-07-28_150416853531.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_crdo_news_2026-07-28_150416853531.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-07_030412099341.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-07_030412099341.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-28_070415134051.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-28_070415134051.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-07_190353431013.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-07_190353431013.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_110412247075.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_110412247075.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_path_news_2026-06-30_070356369990.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_path_news_2026-06-30_070356369990.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_110451740894.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_110451740894.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-23_230353933265.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-23_230353933265.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_arm_news_2026-06-10_150518511614.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_arm_news_2026-06-10_150518511614.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-21_150353328960.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-21_150353328960.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_031746469593.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-19_031746469593.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-12_070356668753.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-12_070356668753.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cdns_news_2026-06-21_110408313502.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cdns_news_2026-06-21_110408313502.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mrvl_news_2026-06-08_190523426418.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mrvl_news_2026-06-08_190523426418.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_lrcx_news_2026-06-10_150542351802.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_lrcx_news_2026-06-10_150542351802.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_amzn_news_2026-05-29_190404907309.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_amzn_news_2026-05-29_190404907309.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-12_030356393505.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-12_030356393505.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-02_030412395269.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-02_030412395269.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-06-25_030353633593.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-06-25_030353633593.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-13_070352701124.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-13_070352701124.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-04-22_051631896023.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-04-22_051631896023.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-28_070412769178.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-28_070412769178.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_190413398445.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_190413398445.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_pltr_news_2026-04-21_074015284278.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_pltr_news_2026-04-21_074015284278.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-12_150358058220.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-12_150358058220.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_crm_news_2026-06-04_190736604495.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_crm_news_2026-06-04_190736604495.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_intc_news_2026-06-08_190410778617.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_intc_news_2026-06-08_190410778617.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-04-22_030329059210.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-04-22_030329059210.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-07_070355461222.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-07_070355461222.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-09_110353079952.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-09_110353079952.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-12_110356270546.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-12_110356270546.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_adbe_news_2026-06-10_150637965620.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_adbe_news_2026-06-10_150637965620.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-18_151441861129.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-18_151441861129.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_030415076577.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_030415076577.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-08_230358068840.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-08_230358068840.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-06-23_190352147553.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-06-23_190352147553.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-11_190356158245.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-11_190356158245.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_amd_news_2026-06-11_190419465433.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_amd_news_2026-06-11_190419465433.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_crdo_news_2026-06-22_070410406346.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_crdo_news_2026-06-22_070410406346.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_071011316933.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_071011316933.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mu_news_2026-06-10_150506605937.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mu_news_2026-06-10_150506605937.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_091500524614.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-13_091500524614.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-11_030352128546.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-11_030352128546.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-23_150420286334.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-23_150420286334.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_amd_news_2026-06-04_190501827640.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_amd_news_2026-06-04_190501827640.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-19_030356270534.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-19_030356270534.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-29_070355809784.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-29_070355809784.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mrvl_news_2026-04-21_074151154691.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mrvl_news_2026-04-21_074151154691.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-23_070354944330.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-23_070354944330.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-07-21_110351970704.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-07-21_110351970704.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-06-28_070356559613.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-06-28_070356559613.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-20_070357331766.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-20_070357331766.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cien_news_2026-07-20_190413975626.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cien_news_2026-07-20_190413975626.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-05_131615213688.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-05_131615213688.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_avgo_news_2026-06-08_190342391502.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_avgo_news_2026-06-08_190342391502.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_msft_news_2026-05-28_150350936351.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_msft_news_2026-05-28_150350936351.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-06-22_070411425185.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-06-22_070411425185.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_230412100907.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-06_230412100907.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_avgo_news_2026-06-11_190416997991.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_avgo_news_2026-06-11_190416997991.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_cien_news_2026-07-20_070414910160.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_cien_news_2026-07-20_070414910160.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_msft_news_2026-06-10_150334533478.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_msft_news_2026-06-10_150334533478.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-20_110354209238.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-20_110354209238.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-11_150356821689.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-11_150356821689.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_avgo_news_2026-05-29_190431427500.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_avgo_news_2026-05-29_190431427500.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_150413372512.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-07-01_150413372512.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_mdb_news_2026-07-23_230353784750.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_mdb_news_2026-07-23_230353784750.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-06-23_070354812699.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-06-23_070354812699.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_snow_news_2026-06-23_150357330103.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_snow_news_2026-06-23_150357330103.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_fico_news_2026-07-20_110357361534.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_fico_news_2026-07-20_110357361534.json,payload.news[0].url,example.local
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_170430736162.json,payload.news[0].source,source=synthetic
data/raw/finnhub/finnhub_rbrk_news_2026-05-06_170430736162.json,payload.news[0].url,example.local
